config,run,generation,attempt,day,fitness,yield,saving_ratio,healthiness,survival_pct,alive_count,initial_count,deaths_today,cost,saving,food_interval,food_quantity,food_location,probiotic_interval,probiotic_quantity,probiotic_location,oxygen_interval,oxygen_duration,oxygen_location,early_quit,prompt_tokens,completion_tokens,cumulative_tokens,prompt_words,completion_words,cumulative_words,trimmed,memory_compactions,last_compaction_day,memory_entries,memory_history_words
minimal,1,1,1,26,0.7811,0.7600,0.7956,0.8376,76.0,38,50,0,102.20,397.80,12,8,9,168,1,9,20,1,9,False,1408,99,39158,611,24,16988,False,0,,0,1
minimal,1,1,1,27,0.7781,0.7600,0.7890,0.8307,76.0,38,50,0,105.50,394.50,12,8,9,168,1,9,20,1,9,False,1420,99,40677,613,24,17625,False,0,,0,1
minimal,1,1,1,28,0.7643,0.7400,0.7824,0.8257,74.0,37,50,1,108.80,391.20,12,8,9,168,1,9,20,1,9,False,1410,99,42186,611,24,18260,False,0,,0,1
minimal,1,1,1,29,0.7502,0.7200,0.7743,0.8225,72.0,36,50,1,112.85,387.15,12,8,9,168,1,9,20,1,9,False,1399,99,43684,611,24,18895,False,0,,0,1
minimal,1,1,1,30,0.7455,0.7200,0.7677,0.8015,72.0,36,50,0,116.15,383.85,12,8,9,168,1,9,20,1,9,False,0,0,43684,0,0,18895,False,0,,0,1
minimal,1,2,1,1,0.9823,1.0000,0.9610,0.9594,100.0,50,50,0,19.50,480.50,6,15,9,48,2,9,10,2,9,False,1291,91,46789,604,22,20495,False,0,,0,1
minimal,1,2,1,2,0.9748,1.0000,0.9350,0.9688,100.0,50,50,0,32.50,467.50,6,15,9,48,2,9,10,2,9,False,1305,91,48185,606,22,21123,False,0,,0,1
minimal,1,2,1,3,0.9614,1.0000,0.8960,0.9640,100.0,50,50,0,52.00,448.00,6,15,9,48,2,9,10,2,9,False,1305,91,49581,606,22,21751,False,0,,0,1
minimal,1,2,1,4,0.9516,1.0000,0.8700,0.9538,100.0,50,50,0,65.00,435.00,6,15,9,48,2,9,10,2,9,False,1305,91,50977,606,22,22379,False,0,,0,1
minimal,1,2,1,5,0.9431,1.0000,0.8410,0.9632,100.0,50,50,0,79.50,420.50,6,15,9,48,2,9,10,2,9,False,1306,91,52374,606,22,23007,False,0,,0,1
minimal,1,2,1,6,0.9330,1.0000,0.8050,0.9775,100.0,50,50,0,97.50,402.50,6,15,9,48,2,9,10,2,9,False,1314,91,53779,605,22,23634,False,0,,0,1
minimal,1,2,1,7,0.9224,1.0000,0.7760,0.9697,100.0,50,50,0,112.00,388.00,6,15,9,48,2,9,10,2,9,False,1340,91,55210,609,22,24265,False,0,,0,1
minimal,1,2,1,8,0.9082,1.0000,0.7400,0.9503,100.0,50,50,0,130.00,370.00,6,15,9,48,2,9,10,2,9,False,1324,91,56625,607,22,24894,False,0,,0,1
minimal,1,2,1,9,0.8967,1.0000,0.7110,0.9337,100.0,50,50,0,144.50,355.50,6,15,9,48,2,9,10,2,9,False,1348,98,58071,610,24,25528,False,0,,0,1
minimal,1,2,1,10,0.8759,0.9800,0.6850,0.9234,98.0,49,50,1,157.50,342.50,6,15,9,48,2,9,10,2,9,False,1382,98,59551,615,24,26167,False,0,,0,1
minimal,1,2,1,11,0.8630,0.9800,0.6460,0.9231,98.0,49,50,0,177.00,323.00,6,15,9,48,2,9,10,2,9,False,1371,91,61013,613,22,26802,False,0,,0,1
minimal,1,2,1,12,0.8558,0.9800,0.6200,0.9352,98.0,49,50,0,190.00,310.00,6,15,9,48,2,9,10,2,9,False,1365,98,62476,612,24,27438,False,0,,0,1
minimal,1,2,1,13,0.8429,0.9800,0.5810,0.9351,98.0,49,50,0,209.50,290.50,6,15,9,48,2,9,10,2,9,False,1386,91,63953,615,22,28075,False,0,,0,1
minimal,1,2,1,14,0.8328,0.9800,0.5550,0.9220,98.0,49,50,0,222.50,277.50,6,15,9,48,2,9,10,2,9,False,1404,98,65455,618,24,28717,False,0,,0,1
minimal,1,2,1,15,0.8040,0.9400,0.5260,0.9450,94.0,47,50,2,237.00,263.00,6,15,9,48,2,9,10,2,9,False,1424,98,66977,621,24,29362,False,0,,0,1
minimal,1,2,1,16,0.7812,0.9200,0.4900,0.9457,92.0,46,50,1,255.00,245.00,6,15,9,48,2,9,10,2,9,False,1376,98,68451,614,24,30000,False,0,,0,1
minimal,1,2,1,17,0.7734,0.9200,0.4610,0.9608,92.0,46,50,0,269.50,230.50,6,15,9,48,2,9,10,2,9,False,1407,98,69956,618,24,30642,False,0,,0,1
minimal,1,2,1,18,0.7606,0.9200,0.4250,0.9528,92.0,46,50,0,287.50,212.50,6,15,9,48,2,9,10,2,9,False,1400,98,71454,617,24,31283,False,0,,0,1
minimal,1,2,1,19,0.7494,0.9200,0.3960,0.9395,92.0,46,50,0,302.00,198.00,6,15,9,48,2,9,10,2,9,False,1420,98,72972,620,24,31927,False,0,,0,1
minimal,1,2,1,20,0.7420,0.9200,0.3700,0.9489,92.0,46,50,0,315.00,185.00,6,15,9,48,2,9,10,2,9,False,1440,98,74510,623,24,32574,False,0,,0,1
minimal,1,2,1,21,0.7283,0.9200,0.3310,0.9419,92.0,46,50,0,334.50,165.50,6,15,9,48,2,9,10,2,9,False,1397,98,76005,617,24,33215,False,0,,0,1
minimal,1,2,1,22,0.7084,0.9000,0.3050,0.9397,90.0,45,50,1,347.50,152.50,6,15,9,48,2,9,10,2,9,False,1394,98,77497,617,24,33856,False,0,,0,1
minimal,1,2,1,23,0.6956,0.9000,0.2660,0.9403,90.0,45,50,0,367.00,133.00,6,15,9,48,2,9,10,2,9,False,1391,98,78986,616,24,34496,False,0,,0,1
minimal,1,2,1,24,0.6873,0.9000,0.2400,0.9429,90.0,45,50,0,380.00,120.00,6,15,9,48,2,9,10,2,9,False,1420,98,80504,621,24,35141,False,0,,0,1
minimal,1,2,1,25,0.6763,0.9000,0.2110,0.9306,90.0,45,50,0,394.50,105.50,6,15,9,48,2,9,10,2,9,False,1398,91,81993,617,22,35780,False,0,,0,1
minimal,1,2,1,26,0.6653,0.9000,0.1750,0.9376,90.0,45,50,0,412.50,87.50,6,15,9,48,2,9,10,2,9,False,1400,91,83484,618,22,36420,False,0,,0,1
minimal,1,2,1,27,0.6547,0.9000,0.1460,0.9296,90.0,45,50,0,427.00,73.00,6,15,9,48,2,9,10,2,9,False,1423,98,85005,621,24,37065,False,0,,0,1
minimal,1,2,1,28,0.6463,0.9000,0.1100,0.9581,90.0,45,50,0,445.00,55.00,6,15,9,48,2,9,10,2,9,False,1412,91,86508,620,22,37707,False,0,,0,1
minimal,1,2,1,29,0.6364,0.9000,0.0810,0.9552,90.0,45,50,0,459.50,40.50,6,15,9,48,2,9,10,2,9,False,1430,98,88036,622,24,38353,False,0,,0,1
minimal,1,2,1,30,0.6265,0.9000,0.0550,0.9449,90.0,45,50,0,472.50,27.50,6,15,9,48,2,9,10,2,9,False,0,0,88036,0,0,38353,False,0,,0,1
minimal,1,3,1,1,0.9822,1.0000,0.9610,0.9588,100.0,50,50,0,19.50,480.50,6,15,9,48,2,9,10,2,9,False,1285,98,91991,604,24,40448,False,0,,0,1
minimal,1,3,1,2,0.9734,1.0000,0.9350,0.9569,100.0,50,50,0,32.50,467.50,6,15,9,48,2,9,10,2,9,False,1291,91,93373,604,22,41074,False,0,,0,1
minimal,1,3,1,3,0.9595,1.0000,0.8960,0.9485,100.0,50,50,0,52.00,448.00,6,15,9,48,2,9,10,2,9,False,1290,91,94754,604,22,41700,False,0,,0,1
minimal,1,3,1,4,0.9506,1.0000,0.8700,0.9459,100.0,50,50,0,65.00,435.00,6,15,9,48,2,9,10,2,9,False,1288,91,96133,604,22,42326,False,0,,0,1
minimal,1,3,1,5,0.9395,1.0000,0.8410,0.9330,100.0,50,50,0,79.50,420.50,6,15,9,48,2,9,10,2,9,False,1292,91,97516,604,22,42952,False,0,,0,1
minimal,1,3,1,6,0.9271,1.0000,0.8050,0.9290,100.0,50,50,0,97.50,402.50,6,15,9,48,2,9,10,2,9,False,1300,91,98907,604,22,43578,False,0,,0,1
minimal,1,3,1,7,0.9177,1.0000,0.7760,0.9305,100.0,50,50,0,112.00,388.00,6,15,9,48,2,9,10,2,9,False,1313,91,100311,606,22,44206,False,0,,0,1
minimal,1,3,1,8,0.8970,0.9800,0.7400,0.9481,98.0,49,50,1,130.00,370.00,6,15,9,48,2,9,10,2,9,False,1351,91,101753,611,22,44839,False,0,,0,1
minimal,1,3,1,9,0.8775,0.9600,0.7110,0.9577,96.0,48,50,1,144.50,355.50,6,15,9,48,2,9,10,2,9,False,1343,87,103183,609,20,45468,False,0,,0,1
minimal,1,3,1,10,0.8708,0.9600,0.6850,0.9730,96.0,48,50,0,157.50,342.50,6,15,9,48,2,9,10,2,9,False,1372,91,104646,613,22,46103,False,0,,0,1
minimal,1,3,1,11,0.8580,0.9600,0.6460,0.9732,96.0,48,50,0,177.00,323.00,6,15,9,48,2,9,10,2,9,False,1382,91,106119,615,22,46740,False,0,,0,1
minimal,1,3,1,12,0.8485,0.9600,0.6200,0.9657,96.0,48,50,0,190.00,310.00,6,15,9,48,2,9,10,2,9,False,1419,98,107636,620,24,47384,False,0,,0,1
minimal,1,3,1,13,0.8359,0.9600,0.5810,0.9681,96.0,48,50,0,209.50,290.50,6,15,9,48,2,9,10,2,9,False,1427,91,109154,621,22,48027,False,0,,0,1
minimal,1,3,1,14,0.8261,0.9600,0.5550,0.9583,96.0,48,50,0,222.50,277.50,6,15,9,48,2,9,10,2,9,False,1406,91,110651,618,22,48667,False,0,,0,1
minimal,1,3,1,15,0.8066,0.9400,0.5260,0.9666,94.0,47,50,1,237.00,263.00,6,15,9,48,2,9,10,2,9,False,1392,91,112134,616,22,49305,False,0,,0,1
minimal,1,3,1,16,0.7951,0.9400,0.4900,0.9697,94.0,47,50,0,255.00,245.00,6,15,9,48,2,9,10,2,9,False,1430,98,113662,622,24,49951,False,0,,0,1
minimal,1,3,1,17,0.7852,0.9400,0.4610,0.9675,94.0,47,50,0,269.50,230.50,6,15,9,48,2,9,10,2,9,False,1418,98,115178,620,24,50595,False,0,,0,1
minimal,1,3,1,18,0.7725,0.9400,0.4250,0.9608,94.0,47,50,0,287.50,212.50,6,15,9,48,2,9,10,2,9,False,1395,98,116671,617,24,51236,False,0,,0,1
minimal,1,3,1,19,0.7631,0.9400,0.3960,0.9615,94.0,47,50,0,302.00,198.00,6,15,9,48,2,9,10,2,9,False,1399,91,118161,617,22,51875,False,0,,0,1
minimal,1,3,1,20,0.7545,0.9400,0.3700,0.9613,94.0,47,50,0,315.00,185.00,6,15,9,48,2,9,10,2,9,False,1411,98,119670,619,24,52518,False,0,,0,1
minimal,1,3,1,21,0.7413,0.9400,0.3310,0.9588,94.0,47,50,0,334.50,165.50,6,15,9,48,2,9,10,2,9,False,1421,98,121189,620,24,53162,False,0,,0,1
minimal,1,3,1,22,0.7320,0.9400,0.3050,0.9529,94.0,47,50,0,347.50,152.50,6,15,9,48,2,9,10,2,9,False,1394,98,122681,616,24,53802,False,0,,0,1
minimal,1,3,1,23,0.7068,0.9200,0.2660,0.9417,92.0,46,50,1,367.00,133.00,6,15,9,48,2,9,10,2,9,False,1409,98,124188,619,24,54445,False,0,,0,1
minimal,1,3,1,24,0.6992,0.9200,0.2400,0.9502,92.0,46,50,0,380.00,120.00,6,15,9,48,2,9,10,2,9,False,1395,98,125681,617,24,55086,False,0,,0,1
minimal,1,3,1,25,0.6915,0.9200,0.2110,0.9655,92.0,46,50,0,394.50,105.50,6,15,9,48,2,9,10,2,9,False,1398,91,127170,617,22,55725,False,0,,0,1
minimal,1,3,1,26,0.6786,0.9200,0.1750,0.9572,92.0,46,50,0,412.50,87.50,6,15,9,48,2,9,10,2,9,False,1368,98,128636,613,24,56362,False,0,,0,1
minimal,1,3,1,27,0.6677,0.9200,0.1460,0.9464,92.0,46,50,0,427.00,73.00,6,15,9,48,2,9,10,2,9,False,1354,98,130088,611,24,56997,False,0,,0,1
minimal,1,3,1,28,0.6430,0.9000,0.1100,0.9306,90.0,45,50,1,445.00,55.00,6,15,9,48,2,9,10,2,9,False,1390,87,131565,617,20,57634,False,0,,0,1
minimal,1,3,1,29,0.6020,0.8400,0.0810,0.9442,84.0,42,50,3,459.50,40.50,6,15,9,48,2,9,10,2,9,False,1401,91,133057,618,22,58274,False,0,,0,1
minimal,1,3,1,30,0.5926,0.8400,0.0550,0.9371,84.0,42,50,0,472.50,27.50,6,15,9,48,2,9,10,2,9,False,0,0,133057,0,0,58274,False,0,,0,1
minimal,1,4,1,1,0.9814,1.0000,0.9610,0.9522,100.0,50,50,0,19.50,480.50,6,15,9,48,2,9,10,2,9,False,1298,91,137027,605,22,60370,False,0,,0,1
minimal,1,4,1,2,0.9728,1.0000,0.9350,0.9523,100.0,50,50,0,32.50,467.50,6,15,9,48,2,9,10,2,9,False,1298,91,138416,605,22,60997,False,0,,0,1
minimal,1,4,1,3,0.9598,1.0000,0.8960,0.9510,100.0,50,50,0,52.00,448.00,6,15,9,48,2,9,10,2,9,False,1296,91,139803,605,22,61624,False,0,,0,1
minimal,1,4,1,4,0.9500,1.0000,0.8700,0.9404,100.0,50,50,0,65.00,435.00,6,15,9,48,2,9,10,2,9,False,1296,91,141190,605,22,62251,False,0,,0,1
minimal,1,4,1,5,0.9295,0.9800,0.8410,0.9417,98.0,49,50,1,79.50,420.50,6,15,9,48,2,9,10,2,9,False,1306,91,142587,605,22,62878,False,0,,0,1
minimal,1,4,1,6,0.9174,0.9800,0.8050,0.9399,98.0,49,50,0,97.50,402.50,6,15,9,48,2,9,10,2,9,False,1321,91,143999,607,22,63507,False,0,,0,1
minimal,1,4,1,7,0.8962,0.9600,0.7760,0.9340,96.0,48,50,1,112.00,388.00,6,15,9,48,2,9,10,2,9,False,1322,91,145412,607,22,64136,False,0,,0,1
minimal,1,4,1,8,0.8835,0.9600,0.7400,0.9278,96.0,48,50,0,130.00,370.00,6,15,9,48,2,9,10,2,9,False,1354,91,146857,611,22,64769,False,0,,0,1
minimal,1,4,1,9,0.8746,0.9600,0.7110,0.9331,96.0,48,50,0,144.50,355.50,6,15,9,48,2,9,10,2,9,False,1367,91,148315,613,22,65404,False,0,,0,1
minimal,1,4,1,10,0.8689,0.9600,0.6850,0.9573,96.0,48,50,0,157.50,342.50,6,15,9,48,2,9,10,2,9,False,1359,91,149765,611,22,66037,False,0,,0,1
minimal,1,4,1,11,0.8546,0.9600,0.6460,0.9454,96.0,48,50,0,177.00,323.00,6,15,9,48,2,9,10,2,9,False,1373,91,151229,613,22,66672,False,0,,0,1
minimal,1,4,1,12,0.8435,0.9600,0.6200,0.9239,96.0,48,50,0,190.00,310.00,6,15,9,48,2,9,10,2,9,False,1411,123,152763,619,39,67330,False,0,,0,1
minimal,1,4,1,13,0.8306,0.9600,0.5810,0.9241,96.0,48,50,0,209.50,290.50,6,15,9,48,2,9,10,2,9,False,1371,91,154225,614,22,67966,False,0,,0,1
minimal,1,4,1,14,0.8112,0.9400,0.5550,0.9251,94.0,47,50,1,222.50,277.50,6,15,9,48,2,9,10,2,9,False,1411,98,155734,619,24,68609,False,0,,0,1
minimal,1,4,1,15,0.8039,0.9400,0.5260,0.9444,94.0,47,50,0,237.00,263.00,6,15,9,48,2,9,10,2,9,False,1393,87,157214,616,20,69245,False,0,,0,1
minimal,1,4,1,16,0.7913,0.9400,0.4900,0.9387,94.0,47,50,0,255.00,245.00,6,15,9,48,2,9,10,2,9,False,1391,91,158696,616,22,69883,False,0,,0,1
minimal,1,4,1,17,0.7814,0.9400,0.4610,0.9356,94.0,47,50,0,269.50,230.50,6,15,9,48,2,9,10,2,9,False,1419,98,160213,620,24,70527,False,0,,0,1
minimal,1,4,1,18,0.7684,0.9400,0.4250,0.9260,94.0,47,50,0,287.50,212.50,6,15,9,48,2,9,10,2,9,False,1378,98,161689,614,24,71165,False,0,,0,1
minimal,1,4,1,19,0.7593,0.9400,0.3960,0.9302,94.0,47,50,0,302.00,198.00,6,15,9,48,2,9,10,2,9,False,1387,91,163167,615,22,71802,False,0,,0,1
minimal,1,4,1,20,0.7510,0.9400,0.3700,0.9328,94.0,47,50,0,315.00,185.00,6,15,9,48,2,9,10,2,9,False,1418,98,164683,620,24,72446,False,0,,0,1
minimal,1,4,1,21,0.7374,0.9400,0.3310,0.9267,94.0,47,50,0,334.50,165.50,6,15,9,48,2,9,10,2,9,False,1387,98,166168,615,24,73085,False,0,,0,1
minimal,1,4,1,22,0.7288,0.9400,0.3050,0.9265,94.0,47,50,0,347.50,152.50,6,15,9,48,2,9,10,2,9,False,1393,98,167659,616,24,73725,False,0,,0,1
minimal,1,4,1,23,0.7159,0.9400,0.2660,0.9257,94.0,47,50,0,367.00,133.00,6,15,9,48,2,9,10,2,9,False,1411,91,169161,619,22,74366,False,0,,0,1
minimal,1,4,1,24,0.6866,0.9000,0.2400,0.9366,90.0,45,50,2,380.00,120.00,6,15,9,48,2,9,10,2,9,False,1421,98,170680,621,24,75011,False,0,,0,1
minimal,1,4,1,25,0.6757,0.9000,0.2110,0.9252,90.0,45,50,0,394.50,105.50,6,15,9,48,2,9,10,2,9,False,1422,98,172200,621,24,75656,False,0,,0,1
minimal,1,4,1,26,0.6652,0.9000,0.1750,0.9373,90.0,45,50,0,412.50,87.50,6,15,9,48,2,9,10,2,9,False,1393,91,173684,617,22,76295,False,0,,0,1
minimal,1,4,1,27,0.6555,0.9000,0.1460,0.9356,90.0,45,50,0,427.00,73.00,6,15,9,48,2,9,10,2,9,False,1385,91,175160,616,22,76933,False,0,,0,1
minimal,1,4,1,28,0.6203,0.8600,0.1100,0.9253,86.0,43,50,2,445.00,55.00,6,15,9,48,2,9,10,2,9,False,1392,98,176650,616,24,77573,False,0,,0,1
minimal,1,4,1,29,0.6082,0.8600,0.0810,0.9035,86.0,43,50,0,459.50,40.50,6,15,9,48,2,9,10,2,9,False,1392,91,178133,616,22,78211,False,0,,0,1
minimal,1,4,1,30,0.5993,0.8600,0.0550,0.9015,86.0,43,50,0,472.50,27.50,6,15,9,48,2,9,10,2,9,False,0,0,178133,0,0,78211,False,0,,0,1
minimal,1,5,1,1,0.9819,1.0000,0.9610,0.9562,100.0,50,50,0,19.50,480.50,6,15,9,48,2,9,10,2,9,False,1284,98,182121,604,24,80317,False,0,,0,1
minimal,1,5,1,2,0.9726,1.0000,0.9350,0.9506,100.0,50,50,0,32.50,467.50,6,15,9,48,2,9,10,2,9,False,1292,91,183504,604,22,80943,False,0,,0,1
minimal,1,5,1,3,0.9587,1.0000,0.8960,0.9416,100.0,50,50,0,52.00,448.00,6,15,9,48,2,9,10,2,9,False,1298,91,184893,605,22,81570,False,0,,0,1
minimal,1,5,1,4,0.9496,1.0000,0.8700,0.9375,100.0,50,50,0,65.00,435.00,6,15,9,48,2,9,10,2,9,False,1290,91,186274,604,22,82196,False,0,,0,1
minimal,1,5,1,5,0.9412,1.0000,0.8410,0.9469,100.0,50,50,0,79.50,420.50,6,15,9,48,2,9,10,2,9,False,1306,91,187671,605,22,82823,False,0,,0,1
minimal,1,5,1,6,0.9183,0.9800,0.8050,0.9474,98.0,49,50,1,97.50,402.50,6,15,9,48,2,9,10,2,9,False,1303,87,189061,605,20,83448,False,0,,0,1
minimal,1,5,1,7,0.9074,0.9800,0.7760,0.9358,98.0,49,50,0,112.00,388.00,6,15,9,48,2,9,10,2,9,False,1337,91,190489,609,22,84079,False,0,,0,1
minimal,1,5,1,8,0.8870,0.9600,0.7400,0.9564,96.0,48,50,1,130.00,370.00,6,15,9,48,2,9,10,2,9,False,1356,98,191943,611,24,84714,False,0,,0,1
minimal,1,5,1,9,0.8670,0.9400,0.7110,0.9610,94.0,47,50,1,144.50,355.50,6,15,9,48,2,9,10,2,9,False,1362,91,193396,612,22,85348,False,0,,0,1
minimal,1,5,1,10,0.8566,0.9400,0.6850,0.9461,94.0,47,50,0,157.50,342.50,6,15,9,48,2,9,10,2,9,False,1357,91,194844,611,22,85981,False,0,,0,1
minimal,1,5,1,11,0.8437,0.9400,0.6460,0.9459,94.0,47,50,0,177.00,323.00,6,15,9,48,2,9,10,2,9,False,1360,98,196302,611,24,86616,False,0,,0,1
minimal,1,5,1,12,0.8367,0.9400,0.6200,0.9589,94.0,47,50,0,190.00,310.00,6,15,9,48,2,9,10,2,9,False,1358,91,197751,611,22,87249,False,0,,0,1
minimal,1,5,1,13,0.8237,0.9400,0.5810,0.9582,94.0,47,50,0,209.50,290.50,6,15,9,48,2,9,10,2,9,False,1387,91,199229,615,22,87886,False,0,,0,1
minimal,1,5,1,14,0.8167,0.9400,0.5550,0.9710,94.0,47,50,0,222.50,277.50,6,15,9,48,2,9,10,2,9,False,1392,91,200712,616,22,88524,False,0,,0,1
minimal,1,5,1,15,0.8073,0.9400,0.5260,0.9724,94.0,47,50,0,237.00,263.00,6,15,9,48,2,9,10,2,9,False,1406,98,202216,618,24,89166,False,0,,0,1
minimal,1,5,1,16,0.7947,0.9400,0.4900,0.9669,94.0,47,50,0,255.00,245.00,6,15,9,48,2,9,10,2,9,False,1404,98,203718,618,24,89808,False,0,,0,1
minimal,1,5,1,17,0.7851,0.9400,0.4610,0.9661,94.0,47,50,0,269.50,230.50,6,15,9,48,2,9,10,2,9,False,1389,98,205205,616,24,90448,False,0,,0,1
minimal,1,5,1,18,0.7740,0.9400,0.4250,0.9730,94.0,47,50,0,287.50,212.50,6,15,9,48,2,9,10,2,9,False,1393,91,206689,616,22,91086,False,0,,0,1
minimal,1,5,1,19,0.7641,0.9400,0.3960,0.9698,94.0,47,50,0,302.00,198.00,6,15,9,48,2,9,10,2,9,False,1401,98,208188,617,24,91727,False,0,,0,1
minimal,1,5,1,20,0.7543,0.9400,0.3700,0.9599,94.0,47,50,0,315.00,185.00,6,15,9,48,2,9,10,2,9,False,1392,91,209671,616,22,92365,False,0,,0,1
minimal,1,5,1,21,0.7424,0.9400,0.3310,0.9677,94.0,47,50,0,334.50,165.50,6,15,9,48,2,9,10,2,9,False,1406,98,211175,618,24,93007,False,0,,0,1
minimal,1,5,1,22,0.7336,0.9400,0.3050,0.9658,94.0,47,50,0,347.50,152.50,6,15,9,48,2,9,10,2,9,False,1426,98,212699,621,24,93652,False,0,,0,1
minimal,1,5,1,23,0.7195,0.9400,0.2660,0.9556,94.0,47,50,0,367.00,133.00,6,15,9,48,2,9,10,2,9,False,1415,98,214212,619,24,94295,False,0,,0,1
minimal,1,5,1,24,0.7104,0.9400,0.2400,0.9516,94.0,47,50,0,380.00,120.00,6,15,9,48,2,9,10,2,9,False,1418,98,215728,620,24,94939,False,0,,0,1
minimal,1,5,1,25,0.7005,0.9400,0.2110,0.9487,94.0,47,50,0,394.50,105.50,6,15,9,48,2,9,10,2,9,False,1390,98,217216,616,24,95579,False,0,,0,1
minimal,1,5,1,26,0.6892,0.9400,0.1750,0.9534,94.0,47,50,0,412.50,87.50,6,15,9,48,2,9,10,2,9,False,1415,98,218729,620,24,96223,False,0,,0,1
minimal,1,5,1,27,0.6810,0.9400,0.1460,0.9648,94.0,47,50,0,427.00,73.00,6,15,9,48,2,9,10,2,9,False,1428,98,220255,622,24,96869,False,0,,0,1
minimal,1,5,1,28,0.6694,0.9400,0.1100,0.9672,94.0,47,50,0,445.00,55.00,6,15,9,48,2,9,10,2,9,False,1411,98,221764,619,24,97512,False,0,,0,1
minimal,1,5,1,29,0.6579,0.9400,0.0810,0.9518,94.0,47,50,0,459.50,40.50,6,15,9,48,2,9,10,2,9,False,1388,91,223243,616,22,98150,False,0,,0,1
minimal,1,5,1,30,0.6505,0.9400,0.0550,0.9616,94.0,47,50,0,472.50,27.50,6,15,9,48,2,9,10,2,9,False,0,0,223243,0,0,98150,False,0,,0,1
